Country Name,Country Code,Indicator Name,Series Code,1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015],2018 [YR2018]
Kyrgyz Republic,KGZ,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,4.06E+09,4.30E+09,4.12E+09,6.31E+09,7.28E+09,8.47E+09
Kyrgyz Republic,KGZ,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,6.28E+09,6.78E+09,6.62E+09,1.01E+10,1.15E+10,1.34E+10
Kyrgyz Republic,KGZ,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,7.78E+09,8.37E+09,8.37E+09,1.02E+10,1.21E+10,1.36E+10
Kyrgyz Republic,KGZ,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,1.20E+10,1.32E+10,1.34E+10,1.63E+10,1.90E+10,2.15E+10
Kyrgyz Republic,KGZ,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,3.71E+09,4.07E+09,4.24E+09,3.90E+09,4.78E+09,5.13E+09
Kyrgyz Republic,KGZ,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,5.74E+09,6.41E+09,6.81E+09,6.24E+09,7.54E+09,8.09E+09
Kyrgyz Republic,KGZ,Natural capital (constant 2018 US$),NW.NCA.TO,1.68E+10,2.00E+10,2.58E+10,2.93E+10,3.28E+10,3.15E+10
Kyrgyz Republic,KGZ,Natural capital per capita (constant 2018 US$),NW.NCA.PC,3681.873,4092.102,5005.613,5374.637,5504.025,4986.783
Kyrgyz Republic,KGZ,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,3103.298,3351.073,4007.172,4194.998,4162.799,3690.615
Kyrgyz Republic,KGZ,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1505.558,1272.04,1448.055,1608.932,1333.834,1264.585
Kyrgyz Republic,KGZ,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,1597.74,2079.033,2559.117,2586.066,2828.965,2426.03
Kyrgyz Republic,KGZ,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0,0,0,0,0,0
Kyrgyz Republic,KGZ,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,197.4488,199.4834,208.5038,168.5224,166.8351,149.7051
Kyrgyz Republic,KGZ,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,3.921393,5.242744,4.285916,3.889287,3.936641,3.845813
Kyrgyz Republic,KGZ,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,89.90137,68.53701,137.0876,169.0352,140.1212,88.85854
Kyrgyz Republic,KGZ,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0,0,0
Kyrgyz Republic,KGZ,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,156.4411,242.3089,425.8661,636.9275,773.872,803.5928
Kyrgyz Republic,KGZ,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,34.2179,2.809607,26.46744,53.55553,50.87502,45.23413
Kyrgyz Republic,KGZ,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,9.512647,2.501028,9.463058,10.67419,6.887003,0.909556
Kyrgyz Republic,KGZ,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,66.53976,173.7719,288.7785,467.8923,633.7508,714.7343
Kyrgyz Republic,KGZ,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,46.17082,63.22638,101.1571,104.8055,82.35917,42.71485
Kyrgyz Republic,KGZ,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,220.7639,293.9938,359.785,370.3004,396.5824,339.0238
Kyrgyz Republic,KGZ,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,3525.432,3849.793,4579.747,4737.71,4730.153,4183.19
Kyrgyz Republic,KGZ,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,1.42E+10,1.64E+10,2.07E+10,2.29E+10,2.48E+10,2.33E+10
Kyrgyz Republic,KGZ,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,6.87E+09,6.23E+09,7.48E+09,8.77E+09,7.95E+09,8.00E+09
Kyrgyz Republic,KGZ,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,7.29E+09,1.02E+10,1.32E+10,1.41E+10,1.69E+10,1.53E+10
Kyrgyz Republic,KGZ,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,0,0,0,0,0,0
Kyrgyz Republic,KGZ,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,9.00E+08,9.77E+08,1.08E+09,9.18E+08,9.94E+08,9.47E+08
Kyrgyz Republic,KGZ,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,17883121,25681055,22126468,21188445,23450178,24316306
Kyrgyz Republic,KGZ,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,4.10E+08,3.36E+08,7.08E+08,9.21E+08,8.35E+08,5.62E+08
Kyrgyz Republic,KGZ,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0,0,0,0,0,0
Kyrgyz Republic,KGZ,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,7.13E+08,1.19E+09,2.20E+09,3.47E+09,4.61E+09,5.08E+09
Kyrgyz Republic,KGZ,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,1.56E+08,13762578,1.37E+08,2.92E+08,3.03E+08,2.86E+08
Kyrgyz Republic,KGZ,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,43381474,12251034,48853981,58151896,41025190,5750943
Kyrgyz Republic,KGZ,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,3.03E+08,8.51E+08,1.49E+09,2.55E+09,3.78E+09,4.52E+09
Kyrgyz Republic,KGZ,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,2.11E+08,3.10E+08,5.22E+08,5.71E+08,4.91E+08,2.70E+08
Kyrgyz Republic,KGZ,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,1.01E+09,1.44E+09,1.86E+09,2.02E+09,2.36E+09,2.14E+09
Kyrgyz Republic,KGZ,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,1.61E+10,1.89E+10,2.36E+10,2.58E+10,2.82E+10,2.64E+10
Kyrgyz Republic,KGZ,Net foreign assets (constant 2018 US$),NW.NFA.TO,-1.20E+09,-5.10E+09,-3.10E+09,-2.20E+09,-7.20E+09,-7.70E+09
Kyrgyz Republic,KGZ,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-267.306,-1047.28,-609.182,-409.474,-1209.39,-1215.76
Kyrgyz Republic,KGZ,Produced capital (constant 2018 US$),NW.PCA.TO,2.13E+10,2.19E+10,2.31E+10,2.69E+10,3.25E+10,3.80E+10
Kyrgyz Republic,KGZ,Produced capital per capita (constant 2018 US$),NW.PCA.PC,4674.441,4463.398,4470.224,4936.427,5452.606,6013.469
Kyrgyz Republic,KGZ,Total wealth (constant 2018 US$),NW.TOW.TO,5.67E+10,5.83E+10,6.76E+10,8.05E+10,8.91E+10,9.69E+10
Kyrgyz Republic,KGZ,Total wealth per capita (constant 2018 US$),NW.TOW.PC,12430.26,11910.5,13089.47,14777.23,14963.77,15327.71
Lao PDR,LAO,Human capital (constant 2018 US$),NW.HCA.TO,3.90E+10,5.45E+10,6.69E+10,1.03E+11,1.40E+11,1.67E+11
Lao PDR,LAO,Human capital per capita (constant 2018 US$),NW.HCA.PC,8037.84,10234.65,11630.83,16451.09,20770.8,23693.23
Lao PDR,LAO,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,700.842,893.9105,1301.292,1829.187,2267.287,2579.269
Lao PDR,LAO,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,996.5604,1267.406,1811.147,2573.167,3291.032,3761.098
Lao PDR,LAO,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,3318.751,4233.003,4862.781,6835.464,8472.591,9638.434
Lao PDR,LAO,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,4719.089,6001.644,6768.05,9615.63,12298.21,14054.79
Lao PDR,LAO,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,2617.909,3339.093,3561.489,5006.277,6205.305,7059.165
Lao PDR,LAO,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,3722.529,4734.239,4956.903,7042.463,9007.179,10293.7
Lao PDR,LAO,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,3.40E+09,4.76E+09,7.48E+09,1.14E+10,1.53E+10,1.82E+10
Lao PDR,LAO,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,4.83E+09,6.75E+09,1.04E+10,1.61E+10,2.22E+10,2.66E+10
Lao PDR,LAO,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,1.61E+10,2.25E+10,2.80E+10,4.27E+10,5.71E+10,6.81E+10
Lao PDR,LAO,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,2.29E+10,3.20E+10,3.89E+10,6.01E+10,8.29E+10,9.92E+10
Lao PDR,LAO,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,1.27E+10,1.78E+10,2.05E+10,3.13E+10,4.18E+10,4.98E+10
Lao PDR,LAO,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,1.80E+10,2.52E+10,2.85E+10,4.40E+10,6.07E+10,7.27E+10
Lao PDR,LAO,Natural capital (constant 2018 US$),NW.NCA.TO,3.57E+10,4.43E+10,4.88E+10,7.37E+10,8.25E+10,7.66E+10
Lao PDR,LAO,Natural capital per capita (constant 2018 US$),NW.NCA.PC,7364.913,8320.913,8483.841,11789.61,12239.98,10850.86
Lao PDR,LAO,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,3444.308,3751.316,4039.147,4621.576,4567.517,4813.102
Lao PDR,LAO,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,2867.815,3175.011,3529.502,3983.643,3878.557,4266.237
Lao PDR,LAO,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,576.4927,576.3046,509.6449,637.933,688.9597,546.8653
Lao PDR,LAO,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0,0,0,0,0,0
Lao PDR,LAO,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,1963.655,1802.961,1548.379,1577.851,1769.52,1850.272
Lao PDR,LAO,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,1205.601,1388.882,1190.543,1391.58,1677.596,1489.961
Lao PDR,LAO,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,0.00734,6.335802,36.32372,92.36249,35.88515,0
Lao PDR,LAO,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0,0,0
Lao PDR,LAO,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,0.00734,6.335802,402.3638,2422.94,2261.847,1125.431
Lao PDR,LAO,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0.00734,6.335802,36.32372,92.36249,35.88515,0
Lao PDR,LAO,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,0,0,0,0,0,0
Lao PDR,LAO,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,0,0,366.0401,2330.577,2225.962,1125.431
Lao PDR,LAO,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,0,0,0,0,0,0
Lao PDR,LAO,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,751.3423,1371.419,1303.409,1775.66,1963.503,1572.089
Lao PDR,LAO,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,7364.905,8314.578,8081.477,9366.666,9978.135,9725.425
Lao PDR,LAO,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,1.67E+10,2.00E+10,2.32E+10,2.89E+10,3.08E+10,3.40E+10
Lao PDR,LAO,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,1.39E+10,1.69E+10,2.03E+10,2.49E+10,2.61E+10,3.01E+10
Lao PDR,LAO,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,2.79E+09,3.07E+09,2.93E+09,3.99E+09,4.64E+09,3.86E+09
Lao PDR,LAO,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,0,0,0,0,0,0
Lao PDR,LAO,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,9.52E+09,9.60E+09,8.91E+09,9.86E+09,1.19E+10,1.31E+10
Lao PDR,LAO,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,5.84E+09,7.39E+09,6.85E+09,8.70E+09,1.13E+10,1.05E+10
Lao PDR,LAO,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,35572.09,33729911,2.09E+08,5.77E+08,2.42E+08,0
Lao PDR,LAO,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0,0,0,0,0,0
Lao PDR,LAO,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,35572.09,33729911,2.31E+09,1.51E+10,1.52E+10,7.95E+09
Lao PDR,LAO,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,35572.09,33729911,2.09E+08,5.77E+08,2.42E+08,0
Lao PDR,LAO,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,0,0,0,0,0,0
Lao PDR,LAO,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,0,0,2.11E+09,1.46E+10,1.50E+10,7.95E+09
Lao PDR,LAO,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,0,0,0,0,0,0
Lao PDR,LAO,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,3.64E+09,7.30E+09,7.50E+09,1.11E+10,1.32E+10,1.11E+10
Lao PDR,LAO,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,3.57E+10,4.43E+10,4.65E+10,5.85E+10,6.73E+10,6.87E+10
Lao PDR,LAO,Net foreign assets (constant 2018 US$),NW.NFA.TO,-4.60E+09,-8.30E+09,-8.80E+09,-1.10E+10,-1.70E+10,-2.40E+10
Lao PDR,LAO,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-952.948,-1564.88,-1530.04,-1806.69,-2492.99,-3371.45
Lao PDR,LAO,Produced capital (constant 2018 US$),NW.PCA.TO,6.18E+09,9.24E+09,1.36E+10,2.33E+10,3.73E+10,4.88E+10
Lao PDR,LAO,Produced capital per capita (constant 2018 US$),NW.PCA.PC,1275.399,1735.039,2355.948,3722.526,5531.233,6906.489
Lao PDR,LAO,Total wealth (constant 2018 US$),NW.TOW.TO,7.62E+10,9.97E+10,1.20E+11,1.88E+11,2.43E+11,2.69E+11
Lao PDR,LAO,Total wealth per capita (constant 2018 US$),NW.TOW.PC,15725.2,18725.72,20940.58,30156.54,36049.03,38079.12
Latvia,LVA,Human capital (constant 2018 US$),NW.HCA.TO,8.28E+10,9.97E+10,1.49E+11,1.43E+11,1.92E+11,2.06E+11
Latvia,LVA,Human capital per capita (constant 2018 US$),NW.HCA.PC,33330.7,42105.92,66723.97,68228.11,97127.68,107129.3
Latvia,LVA,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,13581.69,19054.13,30080.15,31627.71,44890.23,48628.21
Latvia,LVA,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,13500.65,19685.51,31449.34,30329.11,47245.37,54283.39
Latvia,LVA,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,16715.22,20709.83,32619.6,34829.08,47322.47,50621.16
Latvia,LVA,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,16615.48,21396.08,34104.37,33399.03,49805.21,56508.1
Latvia,LVA,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,3133.525,1655.705,2539.443,3201.37,2432.237,1992.944
Latvia,LVA,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,3114.827,1710.569,2655.033,3069.925,2559.843,2224.712
Latvia,LVA,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,3.38E+10,4.51E+10,6.73E+10,6.63E+10,8.88E+10,9.37E+10
Latvia,LVA,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,3.35E+10,4.66E+10,7.04E+10,6.36E+10,9.34E+10,1.05E+11
Latvia,LVA,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,4.15E+10,4.90E+10,7.30E+10,7.31E+10,9.36E+10,9.76E+10
Latvia,LVA,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,4.13E+10,5.07E+10,7.64E+10,7.01E+10,9.85E+10,1.09E+11
Latvia,LVA,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,7.79E+09,3.92E+09,5.69E+09,6.72E+09,4.81E+09,3.84E+09
Latvia,LVA,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,7.74E+09,4.05E+09,5.94E+09,6.44E+09,5.06E+09,4.29E+09
Latvia,LVA,Natural capital (constant 2018 US$),NW.NCA.TO,2.31E+10,2.49E+10,2.66E+10,3.02E+10,2.69E+10,2.70E+10
Latvia,LVA,Natural capital per capita (constant 2018 US$),NW.NCA.PC,9283.253,10512.36,11875.22,14399.34,13603.15,13986.02
Latvia,LVA,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,4099.453,2537.859,2296.933,2773.146,3240.917,3416.765
Latvia,LVA,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,2583.02,1375.404,1233.922,1638.85,1904.914,2088.105
Latvia,LVA,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,1516.433,1162.455,1063.011,1134.296,1336.003,1328.659
Latvia,LVA,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,107.135,62.2867,628.5145,2926.37,76.66935,77.9177
Latvia,LVA,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,1914.017,2526.9,3701.826,3870.601,4523.063,4673.182
Latvia,LVA,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,1903.334,4092.559,4133.545,3339.061,4019.556,3978.419
Latvia,LVA,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,0,0,0,0,0,0
Latvia,LVA,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0,0,0
Latvia,LVA,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,0,0,0,0,0,0
Latvia,LVA,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0,0,0,0,0,0
Latvia,LVA,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,0,0,0,0,0,0
Latvia,LVA,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,0,0,0,0,0,0
Latvia,LVA,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,0,0,0,0,0,0
Latvia,LVA,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,1259.313,1292.752,1114.398,1490.158,1742.946,1839.742
Latvia,LVA,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,9283.253,10512.36,11875.22,14399.34,13603.15,13986.02
Latvia,LVA,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,1.02E+10,6.01E+09,5.14E+09,5.82E+09,6.41E+09,6.58E+09
Latvia,LVA,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,6.42E+09,3.26E+09,2.76E+09,3.44E+09,3.77E+09,4.02E+09
Latvia,LVA,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,3.77E+09,2.75E+09,2.38E+09,2.38E+09,2.64E+09,2.56E+09
Latvia,LVA,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,2.66E+08,1.47E+08,1.41E+09,6.14E+09,1.52E+08,1.50E+08
Latvia,LVA,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,4.76E+09,5.98E+09,8.29E+09,8.12E+09,8.94E+09,9.01E+09
Latvia,LVA,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,4.73E+09,9.69E+09,9.25E+09,7.00E+09,7.95E+09,7.67E+09
Latvia,LVA,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,0,0,0,0,0,0
Latvia,LVA,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0,0,0,0,0,0
Latvia,LVA,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,0,0,0,0,0,0
Latvia,LVA,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,0,0,0,0,0,0
Latvia,LVA,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,0,0,0,0,0,0
Latvia,LVA,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,0,0,0,0,0,0
Latvia,LVA,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,0,0,0,0,0,0
Latvia,LVA,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,3.13E+09,3.06E+09,2.49E+09,3.13E+09,3.45E+09,3.55E+09
Latvia,LVA,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,2.31E+10,2.49E+10,2.66E+10,3.02E+10,2.69E+10,2.70E+10
Latvia,LVA,Net foreign assets (constant 2018 US$),NW.NFA.TO,-3.90E+08,-4.10E+09,-1.40E+10,-2.40E+10,-2.00E+10,-1.70E+10
Latvia,LVA,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-157.271,-1722.94,-6465.08,-11388.7,-10041.5,-8623.23
Latvia,LVA,Produced capital (constant 2018 US$),NW.PCA.TO,1.84E+11,1.87E+11,2.05E+11,2.23E+11,2.30E+11,2.33E+11
Latvia,LVA,Produced capital per capita (constant 2018 US$),NW.PCA.PC,74194.74,78918.75,91552.6,106302.5,116285.1,121108.4
Latvia,LVA,Total wealth (constant 2018 US$),NW.TOW.TO,2.90E+11,3.07E+11,3.66E+11,3.72E+11,4.29E+11,4.50E+11
Latvia,LVA,Total wealth per capita (constant 2018 US$),NW.TOW.PC,116651.4,129814.1,163686.7,177541.2,216974.3,233600.4
Lebanon,LBN,Human capital (constant 2018 US$),NW.HCA.TO,1.18E+11,1.41E+11,1.53E+11,2.14E+11,2.37E+11,2.33E+11
Lebanon,LBN,Human capital per capita (constant 2018 US$),NW.HCA.PC,33366.93,36574.96,32520.96,43238.2,36215.87,33965.76
Lebanon,LBN,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,7982.043,8744.416,7353.548,9970.168,8793.428,8286.587
Lebanon,LBN,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,21784,23883.44,21657.82,28601.85,23514.1,22013.66
Lebanon,LBN,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,8947.656,9802.255,8243.13,11176.29,9857.197,9289.041
Lebanon,LBN,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,24419.27,26772.7,24277.83,32061.91,26358.67,24676.72
Lebanon,LBN,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,965.6129,1057.839,889.5818,1206.123,1063.769,1002.455
Lebanon,LBN,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,2635.279,2889.256,2620.014,3460.056,2844.574,2663.061
Lebanon,LBN,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,2.82E+10,3.36E+10,3.46E+10,4.94E+10,5.74E+10,5.68E+10
Lebanon,LBN,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,7.69E+10,9.18E+10,1.02E+11,1.42E+11,1.54E+11,1.51E+11
Lebanon,LBN,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,3.16E+10,3.77E+10,3.87E+10,5.54E+10,6.44E+10,6.36E+10
Lebanon,LBN,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,8.62E+10,1.03E+11,1.14E+11,1.59E+11,1.72E+11,1.69E+11
Lebanon,LBN,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,3.41E+09,4.07E+09,4.18E+09,5.97E+09,6.95E+09,6.87E+09
Lebanon,LBN,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,9.30E+09,1.11E+10,1.23E+10,1.71E+10,1.86E+10,1.82E+10
Lebanon,LBN,Natural capital (constant 2018 US$),NW.NCA.TO,1.47E+10,1.35E+10,1.18E+10,1.53E+10,1.41E+10,1.59E+10
Lebanon,LBN,Natural capital per capita (constant 2018 US$),NW.NCA.PC,4157.894,3525.134,2517.629,3082.818,2163.738,2322.745
Lebanon,LBN,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,3673.441,3102.533,2052.375,2696.436,1865.033,2037.503
Lebanon,LBN,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,2836.294,2491.76,1586.013,2169.885,1378.257,1635.019
Lebanon,LBN,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,837.1474,610.773,466.3615,526.5513,486.776,402.4843
Lebanon,LBN,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,73.04243,81.14823,42.84419,2.631931,2.751075,1.738957
Lebanon,LBN,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,369.4345,293.7787,388.8298,345.7323,263.3676,254.5661
Lebanon,LBN,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,17.00443,10.03949,2.431132,3.658443,3.776946,3.135049
Lebanon,LBN,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,0,0,0,0,0,0
Lebanon,LBN,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0,0,0
